t,fx,fy,fz,tx,ty,tz
1708857508956118,18.4972,-0.855745,9.98184,0.43024,-0.301315,-0.145956
1708857508957549,18.283,-0.824547,9.89559,0.426899,-0.280769,-0.151364
1708857508958997,17.8599,-1.1695,9.93151,0.442773,-0.349456,-0.147006
1708857508960415,19.8259,-1.37762,9.90767,0.46032,-0.213751,-0.1506
1708857508961846,20.651,-1.21103,9.94117,0.448846,-0.18186,-0.151461
1708857508963282,21.4063,-0.950544,10.0023,0.436599,-0.125797,-0.152555
1708857508964695,20.6543,-0.771586,9.86191,0.42725,-0.14679,-0.147054
1708857508966130,18.7823,-0.600438,9.91691,0.4177,-0.275914,-0.148331
1708857508967572,18.0933,-0.628004,10.0487,0.41658,-0.291483,-0.14993
1708857508968987,17.22,-1.2026,10.0152,0.44637,-0.375798,-0.146542
1708857508970429,18.6733,-1.382,10.1435,0.460409,-0.27976,-0.148775
1708857508971866,19.7104,-0.965236,10.2219,0.436452,-0.21879,-0.149945
1708857508973295,20.2682,-0.726074,10.2023,0.423127,-0.186334,-0.151143
1708857508974738,19.887,-0.691719,10.1558,0.42318,-0.183608,-0.147919
1708857508976152,18.2453,-0.65852,10.1375,0.419557,-0.301139,-0.147276
1708857508977611,17.6898,-0.834807,10.4198,0.427921,-0.312348,-0.151032
1708857508979081,16.9767,-1.32274,10.2831,0.451682,-0.381773,-0.147787
1708857508980474,18.3663,-1.37211,10.3767,0.461882,-0.293616,-0.14769
1708857508981914,19.4718,-0.835748,10.3102,0.426473,-0.228961,-0.151438
1708857508983323,19.8097,-0.624327,10.3574,0.418202,-0.205937,-0.150982
1708857508984763,19.2986,-0.874259,10.1352,0.433696,-0.213218,-0.147507
1708857508986193,17.8795,-0.751414,10.1647,0.426444,-0.322586,-0.14827
1708857508987613,17.5921,-0.781271,10.3441,0.421651,-0.318299,-0.150422
1708857508989057,17.2375,-1.39159,10.1694,0.464774,-0.370085,-0.14804
1708857508990493,18.947,-1.18933,10.096,0.446696,-0.256655,-0.149954
1708857508991923,19.6221,-0.648918,10.2464,0.418824,-0.225365,-0.15096
1708857508993363,20.0604,-0.644928,10.0407,0.418203,-0.191539,-0.152365
1708857508994804,19.2958,-0.741031,9.99091,0.428027,-0.217,-0.146378
1708857508996245,17.8314,-0.616797,10.1405,0.416908,-0.326293,-0.147764
1708857508997661,17.4877,-0.901855,10.2499,0.431332,-0.317237,-0.149488
1708857508999124,16.9465,-1.28202,10.0351,0.456372,-0.393323,-0.147196
1708857509000533,18.8202,-1.0537,10.0781,0.439915,-0.255394,-0.150644
1708857509001953,19.4943,-0.756317,9.91576,0.425593,-0.242542,-0.151078
1708857509003382,20.2908,-0.64289,9.87135,0.420292,-0.175929,-0.152234
1708857509004817,19.6744,-0.763268,9.87067,0.423243,-0.20318,-0.147541
1708857509006237,18.4984,-0.919096,9.93283,0.436713,-0.290275,-0.148553
1708857509007679,18.2793,-1.0205,10.1741,0.434495,-0.283934,-0.150285
1708857509009108,17.8154,-1.44855,10.0581,0.463031,-0.340484,-0.147263
1708857509010577,19.216,-1.24029,10.0933,0.452075,-0.235875,-0.150423
1708857509012002,19.4353,-0.912413,10.1313,0.433286,-0.238767,-0.151016
1708857509013406,19.6265,-0.887041,10.0952,0.431749,-0.205938,-0.151753
1708857509014865,18.5118,-0.896828,10.1846,0.432584,-0.268341,-0.146133
1708857509016300,17.6252,-1.00416,10.23,0.437405,-0.329449,-0.149072
1708857509017700,17.2131,-1.18594,10.3958,0.446376,-0.338055,-0.148974
1708857509019160,16.9102,-1.40534,10.308,0.457821,-0.377118,-0.147523
1708857509020588,18.178,-1.20274,10.2774,0.446763,-0.287279,-0.15036
1708857509022050,18.4203,-0.97299,10.2282,0.43973,-0.285481,-0.149963
1708857509023431,18.6488,-0.78509,10.1712,0.419843,-0.249084,-0.150879
1708857509024860,17.4981,-0.811618,10.2235,0.43131,-0.31736,-0.146622
1708857509026296,16.7815,-0.984661,10.26,0.433555,-0.369596,-0.14913
1708857509027737,16.6733,-1.20666,10.381,0.450857,-0.368919,-0.148218
1708857509029158,17.1157,-1.31972,10.1304,0.453477,-0.372171,-0.14734
1708857509030608,18.7146,-1.0934,10.2325,0.443122,-0.249028,-0.149795
1708857509032017,18.8649,-0.789296,10.0148,0.427863,-0.273053,-0.150511
1708857509033461,19.4163,-0.614697,10.0612,0.414393,-0.193622,-0.150719
1708857509034909,17.6817,-0.894964,9.89161,0.436397,-0.327235,-0.14578
1708857509036324,17.3625,-0.870363,9.94524,0.431401,-0.325951,-0.150571
1708857509037778,16.7932,-1.11088,9.96853,0.441889,-0.379926,-0.147955
1708857509039202,17.6877,-1.36244,9.79938,0.459801,-0.340077,-0.147032
1708857509040632,19.2733,-0.873502,9.94457,0.431739,-0.225717,-0.148326
1708857509042060,19.6071,-0.816768,9.70296,0.429296,-0.239918,-0.151127
1708857509043494,20.0674,-0.89726,9.8086,0.432911,-0.157049,-0.150879
1708857509044947,18.0178,-0.897784,9.67224,0.433438,-0.323488,-0.148017
1708857509046387,17.955,-0.874126,9.86065,0.431149,-0.284947,-0.151528
1708857509047797,16.9871,-1.03026,9.79521,0.440593,-0.392119,-0.151326
1708857509049213,18.4951,-1.1849,9.7711,0.447333,-0.27742,-0.151388
1708857509050685,19.1912,-0.785305,10.0805,0.428767,-0.24119,-0.149418
1708857509052137,19.5562,-0.807033,9.88023,0.425304,-0.221394,-0.152981
1708857509053519,18.789,-0.988099,10.1032,0.446248,-0.243381,-0.149292
1708857509054975,17.4721,-0.619808,9.99063,0.409875,-0.347559,-0.147784
1708857509056406,17.6738,-0.932522,10.0922,0.435523,-0.309569,-0.147785
1708857509057828,17.6239,-0.992857,9.95398,0.443913,-0.355274,-0.147994
1708857509059262,19.1344,-0.697717,10.2037,0.411193,-0.226629,-0.149923
1708857509060692,19.0344,-1.05456,10.1302,0.450645,-0.265662,-0.147951
1708857509062133,19.2124,-0.636623,10.2425,0.414463,-0.215753,-0.1488
1708857509063552,17.9381,-0.712614,10.3214,0.422665,-0.314545,-0.148881
1708857509064982,17.6497,-1.09515,10.0805,0.451431,-0.320755,-0.14904
1708857509066396,17.5366,-0.532482,10.3741,0.404502,-0.334303,-0.148636
1708857509067841,18.2343,-1.03743,10.2303,0.442741,-0.299182,-0.150693
1708857509069271,18.9366,-1.04288,10.2678,0.444534,-0.250876,-0.150895
1708857509070721,19.0676,-0.738145,10.5279,0.417697,-0.250557,-0.149564
1708857509072158,18.9771,-1.16208,10.2871,0.451626,-0.243522,-0.149129
1708857509073597,18.232,-0.983885,10.2623,0.436136,-0.298526,-0.148546
1708857509075028,18.1516,-0.895666,10.1861,0.428274,-0.297487,-0.147499
1708857509076470,18.5105,-1.05753,10.0029,0.444941,-0.288401,-0.148993
1708857509077863,19.1877,-0.833251,10.2308,0.425574,-0.242057,-0.150318
1708857509079298,19.463,-1.15963,10.2429,0.445471,-0.234932,-0.149955
1708857509080738,19.4376,-1.26109,10.2699,0.45748,-0.217099,-0.148424
1708857509082172,18.67,-0.900555,10.4215,0.426196,-0.275734,-0.149254
1708857509083588,18.3743,-1.24677,10.1432,0.453647,-0.283164,-0.148798
1708857509085019,17.9339,-0.979497,10.0714,0.437035,-0.322133,-0.146697
1708857509086458,18.5707,-0.721125,10.2062,0.417018,-0.278017,-0.149293
1708857509087899,19.0024,-1.19809,10.0603,0.452896,-0.257494,-0.149252
1708857509089322,19.3923,-1.03946,10.2638,0.436892,-0.232649,-0.149724
1708857509090756,19.2585,-1.1522,10.2835,0.446946,-0.231625,-0.149034
1708857509092185,18.5344,-1.1347,10.2087,0.449505,-0.281385,-0.149124
1708857509093627,18.2765,-0.756135,10.2044,0.420089,-0.283112,-0.147481
1708857509095044,17.7582,-1.00274,10.0875,0.441183,-0.328291,-0.147752
1708857509096485,18.1875,-0.873862,10.2343,0.430239,-0.28706,-0.150162
1708857509097926,18.1764,-0.945332,10.3906,0.430316,-0.302293,-0.148656
1708857509099358,18.6152,-1.33554,10.2989,0.45863,-0.261225,-0.150247
1708857509100791,18.2087,-1.09935,10.4147,0.442055,-0.292684,-0.149361
1708857509102214,18.0394,-0.915074,10.2608,0.432164,-0.29895,-0.149434
1708857509103652,17.7223,-0.952872,10.1526,0.438526,-0.314586,-0.148725
1708857509105086,17.7472,-0.760798,10.1802,0.421013,-0.324616,-0.147892
1708857509106504,18.3531,-0.966111,10.204,0.435271,-0.278937,-0.150012
1708857509107965,18.4235,-1.14063,10.2856,0.448726,-0.291203,-0.149416
1708857509109385,18.7812,-1.05001,10.4057,0.43676,-0.250447,-0.149684
1708857509110821,18.2123,-1.18329,10.221,0.45334,-0.296282,-0.148803
1708857509112252,18.1476,-0.832491,10.2271,0.428596,-0.291446,-0.149906
1708857509113674,17.9169,-0.731196,10.1476,0.421781,-0.312107,-0.147978
1708857509115124,18.2525,-0.947306,10.0037,0.439368,-0.296458,-0.148695
1708857509116544,18.7197,-0.789692,10.2067,0.424559,-0.263412,-0.148905
1708857509118003,18.8031,-1.0252,10.1807,0.441198,-0.270204,-0.149316
1708857509119428,19.0176,-1.03564,10.1921,0.442074,-0.244854,-0.149686
1708857509120838,18.6098,-0.768034,10.2019,0.426306,-0.277624,-0.148528
1708857509122283,18.4544,-0.813892,10.0263,0.430778,-0.27931,-0.150304
1708857509123723,18.1864,-0.733825,10.0075,0.423766,-0.299745,-0.14867
1708857509125120,18.5035,-0.760922,10.0574,0.424318,-0.283455,-0.148904
1708857509126572,18.9469,-0.969554,10.0409,0.438334,-0.255614,-0.149219
1708857509128052,19.1243,-0.886754,10.1043,0.430509,-0.25206,-0.150213
1708857509129486,19.2473,-0.912779,10.1787,0.432006,-0.239171,-0.150401
1708857509130856,18.996,-0.935739,10.132,0.439128,-0.253208,-0.14901
1708857509132291,18.7469,-0.741576,10.1823,0.423559,-0.267222,-0.14978
1708857509133733,18.5886,-0.929829,10.1277,0.434497,-0.279003,-0.149124
1708857509135188,18.7345,-0.970603,10.1358,0.438646,-0.274385,-0.14881
1708857509136589,19.1502,-0.894574,10.2407,0.429516,-0.247015,-0.150047
1708857509138020,19.2582,-0.999902,10.2282,0.44108,-0.243071,-0.14972
1708857509139467,19.2411,-0.952158,10.2853,0.433976,-0.237408,-0.150658
1708857509140894,18.8579,-0.976064,10.3381,0.437111,-0.264411,-0.149545
1708857509142334,18.6502,-1.04387,10.3034,0.442962,-0.271157,-0.149575
1708857509143750,18.4505,-0.960912,10.3423,0.435011,-0.284282,-0.149069
1708857509145190,18.5531,-1.04086,10.2816,0.440937,-0.282159,-0.149603
1708857509146633,18.8685,-0.995885,10.3375,0.438392,-0.258814,-0.149772
1708857509148064,18.924,-0.877349,10.3818,0.429629,-0.258793,-0.148858
1708857509149478,18.8607,-1.03444,10.3835,0.441685,-0.257557,-0.150097
1708857509150915,18.5119,-1.06669,10.3876,0.441139,-0.284165,-0.150258
1708857509152353,18.4471,-1.02456,10.411,0.437996,-0.280754,-0.149356
1708857509153789,18.4006,-1.07742,10.3671,0.442925,-0.288167,-0.149682
1708857509155211,18.6196,-0.906659,10.3912,0.433667,-0.273933,-0.150273
1708857509156643,18.7451,-0.910696,10.3137,0.433207,-0.266165,-0.150278
1708857509158114,18.7438,-0.977585,10.355,0.437474,-0.265967,-0.149038
1708857509159540,18.5631,-0.987912,10.401,0.435411,-0.27595,-0.1497
1708857509160935,18.4123,-1.14451,10.376,0.447162,-0.286098,-0.14953
1708857509162370,18.3962,-1.07982,10.3289,0.442452,-0.28405,-0.149555
1708857509163817,18.5007,-0.971387,10.3261,0.435029,-0.28119,-0.149372
1708857509165266,18.6562,-0.976733,10.2473,0.437808,-0.269625,-0.150294
1708857509166696,18.5667,-0.892185,10.2467,0.43169,-0.273563,-0.150118
1708857509168133,18.4398,-0.997979,10.2286,0.436538,-0.281459,-0.149028
1708857509169545,18.3081,-1.11965,10.2168,0.446261,-0.288693,-0.1495
1708857509170983,18.293,-1.09116,10.2612,0.44135,-0.289262,-0.149579
1708857509172445,18.3055,-1.03955,10.1999,0.441286,-0.289613,-0.149659
1708857509173831,18.3545,-0.942019,10.0982,0.43445,-0.285961,-0.149792
1708857509175274,18.3195,-0.845378,10.1194,0.428404,-0.287521,-0.149886
1708857509176706,18.2537,-0.932452,10.1228,0.434714,-0.29086,-0.149316
1708857509178142,18.1768,-0.961456,10.1845,0.436241,-0.293212,-0.14946
1708857509179591,18.0905,-1.06674,10.1394,0.439929,-0.300444,-0.150677
1708857509180994,18.0549,-1.03704,10.1562,0.441001,-0.299944,-0.149827
1708857509182440,18.0452,-0.881719,10.1157,0.430555,-0.299691,-0.149474
1708857509183874,18.1083,-0.839591,10.0611,0.429641,-0.293902,-0.149544
1708857509185305,18.086,-0.820118,10.0767,0.427272,-0.296935,-0.149137
1708857509186755,18.0366,-0.811491,10.1225,0.426572,-0.298633,-0.149189
1708857509188190,17.9719,-0.953269,10.1259,0.436181,-0.303465,-0.14929
1708857509189608,17.9091,-0.960162,10.1421,0.43619,-0.306002,-0.149103
1708857509191036,17.9257,-0.918654,10.1026,0.432699,-0.305972,-0.149297
1708857509192456,18.0151,-0.853144,10.1544,0.430948,-0.300389,-0.149144
1708857509193930,18.0887,-0.787691,10.0979,0.425018,-0.295468,-0.149634
1708857509195357,18.0872,-0.858086,10.1073,0.430117,-0.29629,-0.149493
1708857509196814,18.0793,-0.909537,10.1465,0.433476,-0.296408,-0.149441
1708857509198188,18.0494,-0.960492,10.208,0.434676,-0.300047,-0.14964
1708857509199629,18.1326,-0.989559,10.1995,0.439269,-0.297115,-0.150488
1708857509201058,18.1952,-0.919983,10.2447,0.434744,-0.291823,-0.1494
1708857509202533,18.2283,-0.873228,10.2121,0.431291,-0.2887,-0.149839
1708857509203945,18.2434,-0.899963,10.197,0.433368,-0.291275,-0.150285
1708857509205375,18.2422,-0.894877,10.2439,0.434101,-0.291652,-0.149575
1708857509206800,18.2212,-0.977941,10.2832,0.437977,-0.291576,-0.149641
1708857509208230,18.2671,-0.987548,10.2607,0.438015,-0.290969,-0.149307
1708857509209645,18.2913,-0.958189,10.2967,0.435477,-0.289624,-0.149941
1708857509211081,18.3155,-0.948398,10.2659,0.435994,-0.286381,-0.149969
1708857509212519,18.328,-0.951074,10.2973,0.435732,-0.28665,-0.149289
1708857509213970,18.309,-0.950129,10.2355,0.434439,-0.288444,-0.149884
1708857509215382,18.3027,-0.966949,10.2892,0.436454,-0.28887,-0.149952
1708857509216829,18.299,-0.992451,10.282,0.436152,-0.289801,-0.149834
1708857509218277,18.3664,-0.994097,10.2753,0.438678,-0.284793,-0.149067
1708857509219689,18.3408,-0.992483,10.266,0.436089,-0.287003,-0.149999
1708857509221127,18.3622,-0.963786,10.3038,0.43553,-0.285261,-0.14983
1708857509222571,18.3413,-1.00041,10.2521,0.439073,-0.286774,-0.149613
1708857509223997,18.3197,-0.999343,10.321,0.439345,-0.285376,-0.149374
1708857509225447,18.3096,-1.02659,10.2822,0.437925,-0.288375,-0.149962
1708857509226855,18.3617,-1.03782,10.2675,0.439697,-0.286843,-0.149616
1708857509228283,18.3947,-0.98066,10.2739,0.436157,-0.284365,-0.149489
1708857509229704,18.3865,-1.01794,10.2825,0.439683,-0.283995,-0.149466
1708857509231141,18.3822,-1.02904,10.2594,0.439991,-0.284693,-0.149757
1708857509232582,18.3723,-1.01335,10.297,0.438001,-0.287113,-0.149861
1708857509234010,18.3889,-1.0532,10.2679,0.441454,-0.285261,-0.149493
1708857509235456,18.3698,-1.03896,10.268,0.439672,-0.286177,-0.149221
1708857509236896,18.3415,-0.974391,10.2889,0.435208,-0.285885,-0.149702
1708857509238310,18.3226,-0.99511,10.2738,0.437625,-0.288446,-0.150247
1708857509239728,18.3418,-0.974381,10.2883,0.435207,-0.285889,-0.150098
1708857509241165,18.3086,-0.992469,10.3359,0.438568,-0.288543,-0.149638
1708857509242597,18.291,-1.02483,10.2599,0.43951,-0.289314,-0.149976
1708857509244035,18.2908,-0.948063,10.29,0.4356,-0.289887,-0.149422
1708857509245467,18.3001,-0.930158,10.2512,0.434695,-0.288621,-0.149595
1708857509246895,18.3186,-0.898256,10.2356,0.43285,-0.287093,-0.149354
1708857509248326,18.3182,-0.859753,10.2048,0.42935,-0.288123,-0.149003
1708857509249804,18.2999,-0.921474,10.2126,0.434792,-0.28762,-0.149893
1708857509251205,18.3416,-0.947876,10.2363,0.434862,-0.287317,-0.149243
1708857509252619,18.3653,-0.922806,10.2437,0.435791,-0.284728,-0.149233
1708857509254061,18.3025,-0.928228,10.1822,0.432724,-0.289777,-0.149685
1708857509255496,18.297,-0.846519,10.2112,0.429978,-0.288404,-0.149902
1708857509256938,18.2801,-0.849904,10.1659,0.429954,-0.28896,-0.149809
1708857509258349,18.285,-0.875269,10.1969,0.433168,-0.28876,-0.149906
1708857509259779,18.2821,-0.895581,10.204,0.432488,-0.289958,-0.150303
1708857509261241,18.3096,-0.978835,10.2065,0.437169,-0.28717,-0.149375
1708857509262656,18.3313,-0.94716,10.16,0.436633,-0.287471,-0.149712
1708857509264103,18.3313,-0.888197,10.174,0.432502,-0.285483,-0.149552
1708857509265543,18.3081,-0.882824,10.0815,0.431484,-0.288633,-0.150451
1708857509267007,18.3426,-0.87075,10.1349,0.430491,-0.287653,-0.150021
1708857509268425,18.2957,-0.926485,10.1448,0.434729,-0.289086,-0.14958
1708857509269818,18.3006,-0.962842,10.1603,0.437807,-0.287856,-0.149818
1708857509271263,18.2873,-0.960232,10.1675,0.434997,-0.289321,-0.149813
1708857509272676,18.2943,-0.966467,10.1603,0.436011,-0.288518,-0.149688
1708857509274134,18.3135,-0.913009,10.1449,0.433547,-0.288544,-0.149196
1708857509275576,18.303,-0.861815,10.1355,0.431974,-0.287969,-0.149985
1708857509277005,18.2813,-0.919051,10.1519,0.43286,-0.290555,-0.149705
1708857509278431,18.2563,-0.945113,10.1685,0.436325,-0.290887,-0.149531
1708857509279848,18.268,-0.968895,10.1986,0.437346,-0.289988,-0.149896
1708857509281276,18.2586,-0.972732,10.1991,0.438194,-0.29064,-0.14976
1708857509282709,18.2787,-0.946464,10.1598,0.434953,-0.28835,-0.149806
1708857509284166,18.241,-0.948966,10.1762,0.434981,-0.291193,-0.149381
1708857509285577,18.2035,-0.946813,10.1764,0.43506,-0.293793,-0.149499
1708857509287013,18.1808,-0.958623,10.2147,0.436715,-0.293774,-0.149699
1708857509288433,18.1904,-1.00427,10.2389,0.439459,-0.294992,-0.149425
1708857509289870,18.1894,-1.03419,10.2697,0.440425,-0.294692,-0.149387
1708857509291307,18.2326,-1.02996,10.2373,0.439306,-0.291274,-0.150095
1708857509292739,18.2163,-1.02457,10.2453,0.438735,-0.291206,-0.149808
1708857509294193,18.223,-0.977011,10.2143,0.436434,-0.291966,-0.149724
1708857509295596,18.2045,-1.01416,10.2378,0.438217,-0.293232,-0.149822
1708857509297030,18.194,-1.03803,10.2159,0.439922,-0.293471,-0.149573
1708857509298469,18.2522,-1.03471,10.2454,0.440323,-0.290114,-0.14983
1708857509299911,18.2442,-1.05194,10.2611,0.440131,-0.291768,-0.149688
1708857509301329,18.2755,-1.02799,10.2518,0.438611,-0.290131,-0.150242
1708857509302764,18.2481,-0.984459,10.206,0.436526,-0.290608,-0.150009
1708857509304198,18.263,-0.98276,10.2446,0.437852,-0.28877,-0.149699
1708857509305645,18.2568,-0.973357,10.2373,0.436216,-0.29199,-0.149466
1708857509307060,18.2715,-0.982077,10.2376,0.437629,-0.289505,-0.149325
1708857509308503,18.2718,-0.971789,10.2371,0.437533,-0.289903,-0.149593
1708857509309935,18.2872,-0.95042,10.2287,0.435126,-0.289585,-0.149616
1708857509311371,18.2881,-0.955493,10.2134,0.434181,-0.289326,-0.149501
1708857509312791,18.2921,-0.920427,10.2055,0.434156,-0.288155,-0.149502
1708857509314226,18.2713,-0.914563,10.1826,0.434253,-0.290201,-0.149789
1708857509315657,18.2787,-0.930554,10.2062,0.434934,-0.28951,-0.149368
1708857509317103,18.2755,-0.921029,10.1832,0.434171,-0.291002,-0.149403
1708857509318549,18.2454,-0.937033,10.1911,0.4349,-0.291134,-0.1495
1708857509319974,18.2463,-0.920361,10.191,0.434221,-0.292684,-0.149514
1708857509321386,18.2473,-0.894754,10.1898,0.433204,-0.289678,-0.149888
1708857509322866,18.2332,-0.908166,10.1451,0.434599,-0.29217,-0.149679
1708857509324279,18.2297,-0.915244,10.1832,0.434084,-0.292365,-0.149636
1708857509325715,18.2169,-0.907661,10.1832,0.434193,-0.292224,-0.149623
1708857509327150,18.1535,-0.900621,10.214,0.434811,-0.294273,-0.149811
1708857509328564,18.1763,-0.897993,10.1838,0.433047,-0.294785,-0.149344
1708857509330010,18.151,-0.911591,10.1912,0.433358,-0.294975,-0.14971
1708857509331439,18.1871,-0.902857,10.1762,0.434512,-0.293274,-0.14948
1708857509332860,18.191,-0.88486,10.1764,0.434725,-0.294109,-0.149357
1708857509334299,18.1533,-0.928832,10.1691,0.434906,-0.294994,-0.149471
1708857509335742,18.1497,-0.901775,10.1687,0.434356,-0.294984,-0.1496
1708857509337189,18.1523,-0.911628,10.1833,0.432254,-0.294853,-0.14972
1708857509338597,18.1845,-0.895548,10.1911,0.433065,-0.293112,-0.149461
1708857509340027,18.1561,-0.913458,10.1691,0.432227,-0.295403,-0.149084
1708857509341456,18.1674,-0.941695,10.1989,0.433854,-0.294879,-0.149716
1708857509342901,18.1738,-0.951432,10.1921,0.435489,-0.295211,-0.149466
1708857509344334,18.2246,-0.937019,10.1982,0.43515,-0.292537,-0.150012
1708857509345742,18.1943,-0.947292,10.1995,0.435731,-0.293308,-0.149461
1708857509347200,18.1833,-0.899217,10.1834,0.434342,-0.294121,-0.149739
1708857509348603,18.1705,-0.924233,10.1993,0.434722,-0.29533,-0.149589
1708857509350049,18.2025,-0.946517,10.199,0.436169,-0.294173,-0.149871
1708857509351495,18.1811,-0.987272,10.2289,0.43703,-0.294376,-0.150481
1708857509352931,18.2159,-1.01731,10.2148,0.43926,-0.292995,-0.149987
1708857509354350,18.2129,-1.00492,10.2138,0.438531,-0.29297,-0.150513
1708857509355762,18.1724,-0.972419,10.2301,0.436783,-0.294289,-0.149679
1708857509357203,18.1929,-0.979653,10.1763,0.43754,-0.294787,-0.150156
1708857509358646,18.1706,-0.99738,10.2386,0.438248,-0.293992,-0.1494
1708857509360091,18.2175,-1.01792,10.2297,0.437931,-0.292491,-0.149969
1708857509361509,18.207,-1.03698,10.2616,0.439483,-0.29286,-0.149399
1708857509362936,18.1949,-1.03988,10.2455,0.43924,-0.292077,-0.149927
1708857509364366,18.1902,-1.03058,10.2158,0.439577,-0.293433,-0.14957
1708857509365809,18.2045,-1.00929,10.2065,0.438489,-0.293116,-0.150383
1708857509367251,18.21,-0.97399,10.2065,0.436927,-0.292074,-0.149985
1708857509368664,18.2182,-1.00774,10.191,0.437386,-0.292638,-0.150278
1708857509370103,18.2121,-1.00986,10.2148,0.438915,-0.292956,-0.149983
1708857509371529,18.2056,-0.998696,10.2217,0.437518,-0.293768,-0.150242
1708857509372952,18.1844,-0.995725,10.2291,0.437804,-0.293649,-0.150477
1708857509374395,18.2147,-0.972884,10.2223,0.43672,-0.295046,-0.149732
1708857509375860,18.2501,-0.948372,10.1907,0.434757,-0.291934,-0.149775
1708857509377260,18.2493,-0.94364,10.1842,0.435036,-0.291806,-0.14912
1708857509378683,18.2237,-0.943163,10.2137,0.43574,-0.291636,-0.149854
1708857509380125,18.202,-0.956342,10.1995,0.436492,-0.294156,-0.149606
1708857509381555,18.231,-0.954758,10.2066,0.436469,-0.290445,-0.149594
1708857509383011,18.2627,-0.93317,10.1748,0.434699,-0.290711,-0.150058
1708857509384427,18.2832,-0.92342,10.1667,0.435006,-0.289325,-0.150205
1708857509385875,18.2676,-0.916066,10.1747,0.434019,-0.290786,-0.149931
1708857509387339,18.2538,-0.927525,10.1836,0.434783,-0.29112,-0.149383
1708857509388737,18.2378,-0.935502,10.1829,0.434488,-0.292057,-0.149906
1708857509390149,18.2505,-0.914667,10.1826,0.434281,-0.291475,-0.149913
1708857509391577,18.2715,-0.932703,10.1829,0.434255,-0.291318,-0.149667
1708857509393016,18.2676,-0.915685,10.1982,0.433808,-0.291165,-0.149513
1708857509394474,18.2227,-0.896096,10.1984,0.432566,-0.291785,-0.149346
1708857509395904,18.2038,-0.88873,10.2218,0.434667,-0.293492,-0.149446
1708857509397308,18.2023,-0.892458,10.2139,0.43198,-0.292175,-0.149182
1708857509398793,18.2136,-0.895968,10.2291,0.433245,-0.291808,-0.149303
1708857509400229,18.2406,-0.924497,10.2362,0.435725,-0.291482,-0.149975
1708857509401657,18.1883,-0.884962,10.2435,0.433634,-0.292161,-0.149926
1708857509403064,18.1885,-0.912176,10.2292,0.433526,-0.293773,-0.149561
1708857509404477,18.2173,-0.882999,10.2519,0.433841,-0.292637,-0.149419
1708857509405915,18.1975,-0.899641,10.2217,0.432562,-0.292239,-0.149169
1708857509407362,18.2218,-0.89148,10.274,0.433735,-0.291917,-0.14979
1708857509408775,18.2595,-0.916442,10.2586,0.433818,-0.290557,-0.14983
1708857509410205,18.2293,-0.925277,10.2594,0.434636,-0.292475,-0.149685
1708857509411633,18.2591,-0.929482,10.2442,0.434101,-0.291805,-0.14946
1708857509413076,18.2548,-0.939386,10.2881,0.43465,-0.289842,-0.150579
1708857509414540,18.2454,-0.952305,10.2439,0.435164,-0.29086,-0.149835
1708857509415957,18.2779,-0.961154,10.2826,0.435678,-0.288828,-0.149278
1708857509417395,18.2614,-0.963922,10.2443,0.435662,-0.289897,-0.149577
1708857509418807,18.2927,-0.976439,10.2754,0.437454,-0.288874,-0.149298
1708857509420251,18.29,-0.971797,10.2215,0.436405,-0.290236,-0.149631
1708857509421655,18.3062,-0.994265,10.2445,0.436774,-0.288497,-0.149474
1708857509423092,18.309,-1.00692,10.2597,0.43816,-0.288399,-0.149722
1708857509424536,18.3137,-0.999028,10.2672,0.437811,-0.28897,-0.149723
1708857509425983,18.3378,-1.0154,10.2286,0.438893,-0.288233,-0.150176
1708857509427396,18.2972,-1.00919,10.2518,0.437487,-0.288122,-0.14985
1708857509428833,18.2891,-1.00768,10.2448,0.437076,-0.289039,-0.149463
1708857509430281,18.3074,-1.0172,10.237,0.439575,-0.288,-0.149873
1708857509431700,18.2978,-1.00819,10.2517,0.437058,-0.288888,-0.149858
1708857509433109,18.3128,-0.995392,10.2524,0.438293,-0.287955,-0.149465
1708857509434548,18.3014,-1.00553,10.2133,0.437739,-0.28907,-0.150168
1708857509435997,18.2731,-0.97696,10.2441,0.436588,-0.289648,-0.14985
1708857509437417,18.2683,-1.00839,10.2372,0.437096,-0.289804,-0.14959
1708857509438856,18.264,-0.980546,10.2293,0.437217,-0.290428,-0.149731
1708857509440281,18.2786,-0.9585,10.2364,0.435483,-0.290743,-0.149741
1708857509441724,18.2843,-0.980004,10.2288,0.437854,-0.289537,-0.150006
1708857509443159,18.2572,-0.964737,10.2513,0.436099,-0.291119,-0.150103
1708857509444591,18.2272,-0.984446,10.2437,0.437002,-0.292137,-0.150488
1708857509446027,18.2567,-0.973738,10.2138,0.436426,-0.291612,-0.149884
1708857509447448,18.2323,-0.957645,10.2367,0.435778,-0.292097,-0.149841
1708857509448907,18.2373,-0.96122,10.2274,0.435503,-0.291262,-0.150773
1708857509450323,18.2287,-0.93465,10.2283,0.435398,-0.292719,-0.150248
1708857509451737,18.2425,-0.922819,10.213,0.434199,-0.292634,-0.150014
1708857509453182,18.2064,-0.933057,10.2446,0.436111,-0.291572,-0.149671
1708857509454613,18.2284,-0.954953,10.245,0.435158,-0.292175,-0.149302
1708857509456049,18.2456,-0.930784,10.2443,0.434985,-0.292412,-0.149584
1708857509457469,18.2174,-0.920398,10.2133,0.434264,-0.29386,-0.15
